id,loan_amnt,term,int_rate,installment,grade,emp_length,home_ownership,annual_inc,verification_status,purpose,dti,delinq_2yrs,earliest_cr_line,inq_last_6mths,open_acc,pub_rec,revol_bal,revol_util,total_acc,recoveries,collections_12_mths_ex_med,acc_now_delinq,tot_coll_amt,tot_cur_bal,total_rev_hi_lim,class
402644,16000, 60 months,18.25,408.48,D,10+ years,MORTGAGE,70000,Source Verified,home_improvement,19,2,Apr-94,2,14,0,8770,50.4,21,0,0,0,0,68401,17400,0
164773,6000, 60 months,17.77,151.62,D,6 years,RENT,79200,Source Verified,car,2.82,1,Oct-59,0,6,0,3672,14.4,10,0,0,0,0,7347,25539,0
419593,10000, 36 months,8.9,317.54,A,5 years,MORTGAGE,75000,Verified,home_improvement,18.46,0,Jul-03,0,12,0,14843,33,17,0,0,0,0,141853,45000,0
858815,13250, 36 months,15.59,463.16,D,10+ years,MORTGAGE,35000,Source Verified,credit_card,20.23,0,Nov-00,2,27,0,8666,67.2,38,0,0,0,102,205002,12900,0
278767,4000, 36 months,17.57,143.75,D,2 years,MORTGAGE,38000,Not Verified,credit_card,18.54,1,Jul-07,1,8,0,5447,18.7,8,0,0,0,0,15270,29100,0
406191,5400, 36 months,12.99,181.93,B,9 years,RENT,28000,Source Verified,debt_consolidation,4.41,0,Jun-91,2,9,1,3403,24.5,26,0,0,0,0,3403,13900,0
115260,15000, 36 months,15.88,526.47,C,10+ years,RENT,75000,Verified,credit_card,7.79,0,Dec-93,0,6,0,12626,92.2,13,0,0,0,0,21510,13700,0
155657,8000, 36 months,10.16,258.74,B,6 years,RENT,95000,Not Verified,credit_card,10.35,0,Jul-00,2,15,0,21002,42.1,30,0,0,0,0,40823,49900,0
125976,14000, 36 months,14.33,480.74,C,7 years,RENT,53000,Verified,debt_consolidation,22.82,0,Dec-96,0,9,1,14284,54.3,28,0,0,0,0,40445,26300,0
194824,9000, 36 months,12.12,299.45,B,10+ years,RENT,65192,Not Verified,debt_consolidation,22.2,0,Mar-97,0,12,0,17546,91.4,25,0,0,0,0,49591,19200,0
74072,6500, 36 months,11.99,215.87,B,10+ years,MORTGAGE,26000,Verified,debt_consolidation,12.55,0,Feb-91,2,19,1,6849,46.3,34,0,0,0,843,70064,14800,0
611617,28000, 36 months,7.89,876,A,10+ years,MORTGAGE,220000,Source Verified,credit_card,9.47,0,Mar-02,1,21,0,62322,48.6,38,0,0,0,0,465845,128300,0
421915,8000, 36 months,13.65,272.07,C,n/a,OWN,40000,Source Verified,debt_consolidation,6.99,0,Dec-00,0,7,1,7668,59,9,0,0,0,0,7668,13000,0
149130,3000, 36 months,12.12,99.82,B,5 years,MORTGAGE,78000,Not Verified,home_improvement,10.97,1,Apr-98,0,9,0,17613,75,23,0,0,0,0,200583,23486,0
179348,6625, 36 months,19.72,245.27,D,8 years,RENT,50752,Source Verified,other,2.79,0,Jan-98,3,4,0,1510,27,6,0,0,0,0,1510,5600,0
353632,8000, 36 months,13.35,270.91,C,9 years,OWN,37000,Not Verified,debt_consolidation,22.38,0,Jul-02,3,24,1,5901,21.9,34,0,0,0,0,23190,27000,0
443741,20000, 60 months,17.57,503.21,D,10+ years,MORTGAGE,66000,Verified,debt_consolidation,22.44,0,Feb-92,1,14,1,15089,80.7,32,0,0,0,0,135599,18700,0
98678,18000, 36 months,12.35,600.88,B,< 1 year,MORTGAGE,69000,Not Verified,debt_consolidation,15.51,0,Aug-00,1,18,0,14996,59,30,0,0,0,0,163512,25400,0
822387,10000, 36 months,11.53,329.91,B,10+ years,MORTGAGE,49000,Not Verified,debt_consolidation,23.93,0,Sep-92,0,16,1,14401,29.6,25,0,0,0,0,50402,48600,0
850460,10000, 36 months,8.19,314.25,A,10+ years,MORTGAGE,75000,Not Verified,credit_card,12.3,1,Aug-92,1,13,0,6763,50.1,35,0,0,0,0,226234,13500,0
420975,24000, 36 months,6.03,730.46,A,10+ years,MORTGAGE,250000,Source Verified,credit_card,9.82,1,Mar-00,0,10,0,41221,58.3,48,0,0,0,0,402598,76000,0
807570,10000, 36 months,13.33,338.54,C,8 years,MORTGAGE,44470,Source Verified,debt_consolidation,24.18,2,Sep-02,0,10,0,2765,36.9,17,0,0,0,0,250739,7500,0
166966,5000, 36 months,20.49,187.07,E,5 years,RENT,78000,Not Verified,vacation,10.82,0,Dec-95,2,9,0,9691,83.5,28,0,0,0,0,64173,11600,0
460410,25000, 36 months,16.24,881.9,C,6 years,MORTGAGE,90000,Verified,debt_consolidation,9.66,2,Oct-93,1,12,0,10392,55.6,35,0,0,0,0,244254,18700,0
378334,10850, 36 months,16.29,383.01,D,10+ years,OWN,120000,Not Verified,debt_consolidation,13.27,1,Sep-92,2,10,2,3960,71,31,0,0,0,0,14871,5600,0
53224,15000, 60 months,19.52,393.42,D,2 years,OWN,40000,Verified,debt_consolidation,22.38,0,Apr-90,1,12,0,8813,43.8,38,0,0,0,0,28692,20100,0
66428,16000, 36 months,7.62,498.59,A,10+ years,MORTGAGE,53000,Source Verified,credit_card,16.06,0,Oct-98,0,11,0,16477,61.5,34,0,0,0,0,94335,26800,0
177395,29175, 36 months,15.31,1015.8,C,10+ years,MORTGAGE,65000,Verified,debt_consolidation,14.12,0,Apr-82,1,14,0,16737,57.1,27,0,0,0,0,132444,29300,0
829456,13200, 36 months,12.29,440.26,C,10+ years,MORTGAGE,74000,Not Verified,debt_consolidation,5.94,0,Apr-99,0,6,1,12545,59.2,24,0,0,0,0,190161,21200,0
393033,9900, 36 months,8.39,312.02,A,10+ years,MORTGAGE,51000,Source Verified,credit_card,14.94,1,Apr-99,0,11,0,14007,60.1,31,0,0,0,0,288812,23300,0
259227,5000, 36 months,9.49,160.15,B,< 1 year,RENT,36000,Source Verified,credit_card,19.5,0,Aug-02,4,12,1,4892,28.3,34,0,0,0,0,36522,17300,0
283095,24000, 36 months,7.69,748.65,A,10+ years,MORTGAGE,150000,Verified,debt_consolidation,22.98,0,Apr-01,2,23,0,23514,30.1,44,0,0,0,0,269615,78000,0
424251,25000, 36 months,8.9,793.84,A,1 year,MORTGAGE,65000,Source Verified,credit_card,25.83,0,May-79,1,23,0,24438,28.8,47,0,0,0,0,203710,84900,0
191343,15000, 36 months,6.03,456.54,A,10+ years,MORTGAGE,50000,Not Verified,home_improvement,3.77,0,Sep-92,2,8,0,10184,33.1,17,0,0,0,0,63365,30800,0
166692,20000, 60 months,17.27,499.96,C,5 years,MORTGAGE,81000,Verified,credit_card,15.73,0,Oct-03,1,15,0,17088,83.8,33,0,0,0,0,308537,20400,0
55641,30000, 36 months,19.2,1102.72,D,10+ years,MORTGAGE,105330,Source Verified,credit_card,23.05,0,Jan-88,3,19,0,36851,68.4,38,0,0,0,0,206237,53900,0
126122,23000, 60 months,16.29,562.87,C,10+ years,MORTGAGE,75000,Verified,debt_consolidation,26.98,0,Sep-95,0,9,0,16178,77.4,27,0,0,0,0,153944,20900,0
142903,5000, 36 months,15.31,174.09,C,9 years,RENT,80000,Not Verified,credit_card,16.52,0,Oct-98,0,8,0,30998,81.1,20,0,0,0,0,52072,38200,0
691723,20000, 36 months,9.99,645.25,B,10+ years,OWN,85000,Source Verified,home_improvement,13.24,1,Mar-93,0,8,0,7974,47.5,29,0,0,0,0,259060,16800,0
785425,6950, 36 months,15.61,243.01,D,5 years,MORTGAGE,52000,Source Verified,debt_consolidation,14.31,0,Oct-06,0,10,0,1626,15.3,19,0,0,0,0,165321,10600,0
393831,14000, 36 months,12.99,471.65,B,n/a,MORTGAGE,55000,Verified,debt_consolidation,21.91,1,Mar-88,4,8,0,8994,78.9,24,0,0,0,0,316686,11400,0
180465,12000, 36 months,10.16,388.11,B,9 years,MORTGAGE,94000,Not Verified,debt_consolidation,11.69,2,Dec-04,0,9,0,8436,53.7,16,0,0,0,0,105317,15700,0
62079,3200, 36 months,21,120.57,E,8 years,MORTGAGE,2.00E+05,Source Verified,debt_consolidation,2.26,1,Jan-03,1,8,0,727,22.7,11,0,0,0,0,61865,3200,0
297932,12000, 36 months,12.49,401.39,B,9 years,RENT,60000,Source Verified,credit_card,11.76,1,Feb-00,0,6,1,10278,42.8,17,0,0,0,0,31757,27000,0
430238,29450, 60 months,25.99,881.58,G,2 years,MORTGAGE,107000,Source Verified,debt_consolidation,14.69,0,May-01,2,20,0,6701,65.7,45,0,0,0,0,205045,10200,0
92359,16000, 36 months,13.05,539.49,B,8 years,MORTGAGE,62000,Verified,debt_consolidation,12.12,1,Jan-04,1,9,0,18134,77.2,23,0,0,1,0,301170,23500,0
370777,30000, 60 months,23.43,853.15,F,2 years,MORTGAGE,111000,Verified,debt_consolidation,33.73,0,Sep-94,4,14,0,29707,64.6,32,0,0,0,0,279955,46000,0
699931,12000, 36 months,20.99,452.04,E,< 1 year,RENT,52500,Verified,debt_consolidation,15.22,0,Nov-09,1,8,0,880,5.8,19,0,0,0,0,96097,15100,0
72399,9600, 36 months,10.99,314.25,B,10+ years,MORTGAGE,80000,Source Verified,major_purchase,8.66,2,Aug-95,0,5,0,3633,95.6,23,0,0,0,0,259305,3800,0
175268,15000, 36 months,11.14,492.08,B,8 years,RENT,85000,Not Verified,debt_consolidation,12.64,0,Sep-05,0,13,1,13749,61.1,21,0,0,0,0,21117,22500,0
142466,8875, 36 months,18.49,323.04,D,3 years,RENT,35000,Not Verified,debt_consolidation,7.47,0,Nov-07,0,5,0,4158,88.5,10,0,0,0,0,9658,4700,0
792227,6250, 36 months,16.55,221.44,D,10+ years,RENT,44000,Verified,debt_consolidation,34.56,0,Feb-04,1,9,0,7757,48.5,42,0,0,0,0,41543,16000,0
380210,5600, 36 months,11.67,185.12,B,7 years,MORTGAGE,51300,Not Verified,debt_consolidation,24.05,0,Nov-95,0,12,1,3444,49.9,52,0,0,0,0,290991,6900,0
71279,35000, 60 months,23.1,988.68,E,10+ years,MORTGAGE,87000,Verified,debt_consolidation,23,1,Jul-98,0,16,0,25370,78.3,50,0,0,0,0,189078,32400,0
835160,27000, 36 months,12.69,905.72,C,10+ years,RENT,54000,Verified,credit_card,19.38,1,May-88,0,12,0,28002,38.8,17,0,0,0,0,46155,72100,0
193530,3600, 36 months,13.11,121.49,B,10+ years,MORTGAGE,70000,Not Verified,home_improvement,23.86,1,Aug-94,0,9,0,23693,80.3,21,0,0,0,0,286350,29500,0
434455,12000, 36 months,6.62,368.45,A,10+ years,RENT,130000,Not Verified,debt_consolidation,5.33,0,Oct-84,0,8,0,3858,7.5,17,0,0,0,0,59961,51100,0
144227,6000, 36 months,18.49,218.4,D,2 years,MORTGAGE,47000,Not Verified,debt_consolidation,27.27,0,Oct-03,3,21,0,24268,93.3,34,0,0,0,0,163048,26000,0
422383,24000, 36 months,7.62,747.88,A,10+ years,MORTGAGE,97000,Source Verified,credit_card,15.65,0,Apr-01,0,11,0,29750,65.1,21,0,0,0,0,390089,45700,0
368563,9475, 36 months,8.39,298.62,A,< 1 year,RENT,150000,Not Verified,debt_consolidation,7.14,1,Mar-95,0,6,0,12531,70.8,36,0,0,0,0,26177,17700,0
203007,9000, 36 months,14.33,309.05,C,10+ years,RENT,49000,Not Verified,debt_consolidation,18.91,0,Jun-02,1,11,0,10595,60.2,21,0,0,0,0,35148,17600,0
300872,10000, 36 months,6.03,304.36,A,9 years,MORTGAGE,170000,Not Verified,home_improvement,17.83,0,May-02,4,23,0,2245,3,39,0,0,0,0,135929,70553,0
591967,7500, 36 months,17.57,269.53,D,10+ years,MORTGAGE,55000,Verified,debt_consolidation,17.22,0,Aug-02,1,11,0,19256,78.6,26,0,0,0,0,166647,24500,0
69195,8000, 36 months,6.62,245.63,A,5 years,MORTGAGE,40000,Source Verified,credit_card,22.41,0,Apr-89,0,17,0,20160,57.3,46,0,0,0,0,153768,35200,0
62467,15000, 36 months,6.62,460.56,A,10+ years,MORTGAGE,1.00E+05,Not Verified,credit_card,13.92,0,Aug-86,0,9,0,14801,71.5,57,0,0,0,0,175761,20700,0
160529,4000, 36 months,6.62,122.82,A,10+ years,MORTGAGE,121000,Not Verified,debt_consolidation,5.83,0,Sep-98,1,13,0,486,0.5,47,0,0,0,0,431576,98514,0
331241,5000, 36 months,9.17,159.4,B,10+ years,RENT,75000,Source Verified,debt_consolidation,9.89,0,Apr-99,0,5,1,1144,12,25,0,0,0,0,10461,9500,0
417754,5000, 36 months,7.9,156.46,A,n/a,MORTGAGE,38400,Verified,debt_consolidation,19.69,0,Oct-95,0,12,0,5857,35.5,34,0,0,0,0,157823,16500,0
780787,10000, 60 months,24.5,290.59,F,< 1 year,MORTGAGE,30000,Verified,debt_consolidation,21.08,0,Oct-02,1,10,1,5305,98.2,24,0,0,0,0,128677,5400,0
51379,4500, 36 months,13.98,153.76,C,< 1 year,MORTGAGE,50000,Source Verified,other,17.69,0,May-97,0,10,0,14907,56.5,20,0,0,0,0,78506,26400,0
260869,25000, 60 months,8.67,514.97,B,10+ years,OWN,58000,Source Verified,credit_card,24.2,1,Apr-95,0,15,0,17083,22.6,29,0,0,0,0,189374,75600,0
187378,6000, 36 months,13.11,202.49,B,5 years,MORTGAGE,53820,Source Verified,debt_consolidation,17.35,0,Jan-94,0,17,0,14622,71.7,34,0,0,0,0,146900,20400,0
167435,9600, 36 months,13.11,323.98,B,2 years,RENT,31000,Verified,credit_card,29.39,0,Jan-06,0,12,0,23598,73.5,19,0,0,0,0,25905,32100,0
134028,28000, 60 months,15.31,670.69,C,10+ years,MORTGAGE,105000,Verified,debt_consolidation,13.45,1,Apr-90,0,21,0,31329,54.8,56,0,0,0,0,274675,57200,0
325969,33000, 60 months,18.24,842.3,D,10+ years,MORTGAGE,130000,Verified,debt_consolidation,3.96,0,May-96,0,11,0,16189,36.3,24,0,0,0,0,187809,44600,0
423375,18000, 60 months,14.16,420.33,C,10+ years,RENT,65000,Source Verified,credit_card,17.64,0,Jul-03,2,9,0,3436,57.3,22,0,0,0,18184,14061,6000,0
773703,12000, 60 months,12.69,271.14,C,10+ years,RENT,30000,Source Verified,debt_consolidation,9.56,0,Sep-02,0,7,0,10723,34.4,17,0,0,0,0,12638,31200,0
309525,5000, 36 months,12.49,167.25,B,2 years,RENT,65000,Source Verified,debt_consolidation,12,0,Apr-99,1,7,1,11765,40.7,15,0,0,0,0,19261,28900,0
452927,20000, 36 months,7.9,625.81,A,5 years,RENT,62000,Source Verified,credit_card,15.69,0,Oct-84,0,13,0,25700,58.3,31,0,0,0,0,45103,37400,0
626930,6000, 36 months,18.25,217.67,E,10+ years,RENT,38208,Verified,debt_consolidation,24.31,0,Feb-05,0,5,0,6081,96.5,13,0,0,0,0,26594,6300,0
432020,10000, 60 months,23.43,284.39,F,< 1 year,RENT,48000,Verified,major_purchase,3.43,1,Jul-04,2,7,0,740,12.3,20,0,0,0,1164,740,6000,0
172954,12000, 36 months,13.11,404.97,B,6 years,RENT,35000,Verified,debt_consolidation,10.05,0,Jun-98,1,5,1,9853,38.2,8,0,0,0,0,9853,25800,0
332388,9475, 36 months,23.43,368.91,F,10+ years,RENT,56000,Source Verified,debt_consolidation,34.55,0,Jan-01,4,9,0,4841,50.4,29,0,0,0,0,59868,9600,0
179580,10000, 36 months,7.62,311.62,A,5 years,MORTGAGE,31000,Not Verified,house,17.15,0,Aug-97,2,8,0,2464,4.9,21,0,0,0,0,95446,49900,0
171230,10000, 36 months,10.16,323.43,B,5 years,MORTGAGE,73509,Not Verified,debt_consolidation,4.75,0,Mar-08,0,14,0,11526,29,24,0,0,0,0,251711,39800,0
57950,24375, 60 months,18.55,626.29,D,10+ years,RENT,88500,Source Verified,house,15.76,0,May-97,2,18,0,4713,20.6,52,0,0,0,0,55684,22900,0
407288,18000, 36 months,12.49,602.08,B,6 years,MORTGAGE,96000,Source Verified,debt_consolidation,18.96,1,Mar-82,0,26,0,24148,59.5,54,0,0,0,0,306567,43400,0
445549,15000, 36 months,13.98,512.52,C,4 years,RENT,48000,Not Verified,debt_consolidation,21.7,0,Apr-99,1,11,0,29208,61.8,23,0,0,0,0,32212,47300,0
179604,10000, 36 months,12.12,332.72,B,4 years,RENT,48000,Not Verified,debt_consolidation,21.45,1,Nov-02,0,9,0,24114,67.7,20,0,0,0,0,39790,35600,0
351342,35000, 36 months,18.24,1269.56,D,7 years,MORTGAGE,140000,Verified,debt_consolidation,10.33,0,Jul-00,0,10,0,26817,89.7,20,0,0,0,0,42640,29900,0
390872,15825, 60 months,15.61,381.57,D,9 years,MORTGAGE,71400,Verified,debt_consolidation,19.04,0,Jan-06,0,5,0,6766,76,10,0,0,0,0,283385,8900,0
105465,7200, 36 months,6.03,219.14,A,2 years,MORTGAGE,110000,Not Verified,home_improvement,6.61,0,Jul-00,3,6,0,7516,10.5,17,0,0,0,0,392313,71653,0
44848,35000, 36 months,14.47,1204.23,C,< 1 year,RENT,101000,Verified,debt_consolidation,19.39,0,Mar-05,1,12,0,29086,82.4,42,0,0,0,0,139712,35300,0
69270,12500, 36 months,9.67,401.41,B,2 years,RENT,63000,Verified,credit_card,16.38,0,Sep-95,0,8,1,11725,55,30,0,0,0,0,80476,21300,0
181048,17000, 36 months,7.62,529.75,A,4 years,MORTGAGE,80000,Not Verified,debt_consolidation,13.04,0,Jun-82,0,12,0,17299,49.7,32,0,0,0,0,196372,34800,0
109732,25000, 36 months,12.35,834.55,B,7 years,MORTGAGE,75000,Verified,credit_card,15.94,1,May-01,0,5,0,11378,81.3,22,0,0,0,0,158674,14000,0
379809,33575, 60 months,18.24,856.98,D,8 years,RENT,70000,Source Verified,debt_consolidation,21.21,0,Sep-91,0,14,0,24755,63,39,0,0,0,0,49941,39300,0
141370,21000, 36 months,6.03,639.15,A,8 years,MORTGAGE,140000,Verified,debt_consolidation,17.42,0,Nov-99,0,14,0,105476,42.7,23,0,0,0,0,684255,231536,0
418577,20000, 36 months,12.49,668.98,B,3 years,MORTGAGE,115000,Not Verified,debt_consolidation,15.51,0,Jan-02,1,11,0,14755,74.1,26,0,0,0,0,318909,19900,0
256897,19200, 36 months,10.49,623.96,B,5 years,RENT,40000,Not Verified,major_purchase,4.05,0,Jun-00,0,6,0,5707,35.2,24,0,0,0,554,5707,16200,0
463106,20000, 36 months,11.99,664.2,B,10+ years,RENT,55000,Source Verified,debt_consolidation,22.98,1,Aug-87,0,10,0,27053,44.3,14,0,0,0,0,40941,61100,0
194267,16150, 36 months,13.11,545.02,B,10+ years,MORTGAGE,70000,Not Verified,debt_consolidation,11.45,0,Oct-00,0,15,0,21182,54.5,39,0,0,0,0,145127,38900,0
368989,8000, 36 months,16.29,282.41,D,9 years,RENT,44000,Not Verified,debt_consolidation,9.79,0,Jun-96,1,11,0,7653,43.7,39,0,0,0,0,9104,17500,0
174224,10175, 36 months,6.62,312.41,A,< 1 year,MORTGAGE,1.00E+05,Verified,credit_card,13.34,0,Mar-96,0,9,0,18489,50.1,17,0,0,0,0,343282,36900,0
365621,12000, 60 months,16.29,293.67,D,10+ years,RENT,65000,Source Verified,debt_consolidation,13.83,0,Apr-00,0,10,1,12802,33.6,14,0,0,0,0,22761,38100,0
121187,30000, 60 months,19.52,786.83,D,10+ years,MORTGAGE,160000,Verified,credit_card,14.38,0,Aug-88,0,17,0,22113,56.3,53,0,0,0,0,392231,53000,0
196374,5325, 36 months,16.29,187.98,C,1 year,RENT,40000,Source Verified,debt_consolidation,7.17,2,Jun-06,2,11,0,3135,59.2,27,0,0,0,0,18716,5300,0
252930,14000, 36 months,11.44,461.27,B,n/a,MORTGAGE,76524,Verified,home_improvement,20.45,1,Jun-84,0,10,0,29414,72.1,25,0,0,0,0,108781,40800,0
267337,8000, 36 months,13.35,270.91,C,10+ years,MORTGAGE,40000,Source Verified,debt_consolidation,35.67,0,Jun-98,0,9,0,8793,76.5,26,0,0,0,0,80466,11500,0
178450,8325, 36 months,17.27,297.93,C,3 years,RENT,25000,Source Verified,debt_consolidation,29.14,0,Mar-02,0,8,0,11494,89.1,11,0,0,0,0,24177,12900,0
53315,4750, 36 months,18.55,173.04,D,2 years,MORTGAGE,16300,Source Verified,debt_consolidation,33.28,0,Jun-03,0,4,0,8950,98.4,22,0,0,0,0,11879,9100,0
427327,16000, 36 months,7.62,498.59,A,< 1 year,RENT,130000,Not Verified,credit_card,6.68,0,Nov-07,1,5,0,6524,31.8,6,0,0,0,0,35877,20500,0
455659,6625, 36 months,15.61,231.65,C,10+ years,RENT,52000,Verified,other,29.69,1,Oct-99,3,12,0,6591,31.4,41,0,0,0,0,12269,15700,0
696294,21000, 60 months,16.55,516.84,D,3 years,RENT,85179,Source Verified,credit_card,16.38,0,Apr-06,0,9,0,14074,80.4,16,0,0,0,0,93010,17500,0
135967,12000, 36 months,12.12,399.26,B,4 years,RENT,47000,Not Verified,debt_consolidation,27.47,0,Nov-99,0,24,0,14446,45,52,0,0,0,0,106122,32100,0
363955,10400, 36 months,11.67,343.8,B,10+ years,MORTGAGE,79900,Not Verified,debt_consolidation,9.55,1,Aug-94,2,11,0,15856,44.2,26,0,0,0,291,149279,35900,0
336995,12600, 36 months,24.5,497.65,F,7 years,RENT,42000,Verified,other,12.72,0,Apr-06,2,12,0,16272,79.4,18,0,0,0,0,16272,20500,0
120447,16000, 36 months,9.71,514.1,B,4 years,RENT,74000,Not Verified,debt_consolidation,27.46,0,Jan-96,0,12,0,31600,63.7,21,0,0,0,0,61894,49600,0
390283,9600, 36 months,18.24,348.22,D,6 years,MORTGAGE,59000,Source Verified,debt_consolidation,13.91,0,Nov-96,1,20,1,7773,25.8,28,0,0,0,0,167419,30100,0
810456,16625, 60 months,25.8,495.8,G,8 years,RENT,49000,Source Verified,debt_consolidation,21.43,0,Jun-98,1,14,0,10257,45,21,0,0,0,0,16541,22500,0
884819,15000, 36 months,6.49,459.67,A,10+ years,RENT,65000,Source Verified,debt_consolidation,17.78,0,Aug-96,0,17,1,7546,23.9,30,0,0,0,0,19664,31600,0
448115,30000, 60 months,16.99,745.42,D,8 years,MORTGAGE,90000,Verified,debt_consolidation,18,0,Oct-82,0,13,0,28454,34.9,24,0,0,0,0,62111,81600,0
757337,3000, 36 months,13.33,101.56,C,10+ years,OWN,45000,Not Verified,debt_consolidation,28.35,0,Jan-02,0,5,0,270,90,18,0,0,0,0,172023,300,0
864675,20000, 36 months,7.49,622.04,A,5 years,MORTGAGE,87000,Source Verified,medical,16.03,0,Sep-09,0,10,0,10835,57.3,10,0,0,0,0,193828,18900,0
336984,15450, 36 months,13.98,527.9,C,< 1 year,MORTGAGE,37000,Source Verified,credit_card,11.84,0,Nov-01,1,9,0,14802,45.4,25,0,0,0,0,194316,32600,0
430075,14000, 60 months,16.59,344.86,D,10+ years,MORTGAGE,70000,Source Verified,debt_consolidation,19.85,0,Jul-96,1,12,0,33832,69.2,42,0,0,0,0,152554,48900,0
100556,19200, 36 months,12.35,640.93,B,< 1 year,MORTGAGE,175000,Source Verified,debt_consolidation,18.08,0,Nov-89,0,18,0,23745,40.7,44,0,0,0,248,295674,58400,0
195075,5000, 36 months,14.09,171.11,B,9 years,MORTGAGE,40000,Source Verified,debt_consolidation,9.48,1,Oct-88,1,12,0,10441,42.3,18,0,0,0,0,10441,24700,0
62533,20000, 36 months,8.9,635.07,A,< 1 year,MORTGAGE,50000,Verified,debt_consolidation,24.8,0,Oct-02,0,11,0,16126,50.2,20,0,0,0,0,133338,32100,0
767159,20000, 60 months,13.33,458.45,C,8 years,RENT,85000,Verified,debt_consolidation,8.01,0,Sep-05,0,2,0,3351,74.5,7,0,0,0,0,17675,4500,0
249240,34000, 60 months,22.99,958.29,F,10+ years,MORTGAGE,82000,Verified,debt_consolidation,26.68,0,Jun-98,2,20,0,24663,64.6,50,0,0,0,0,206251,38200,0
542606,12700, 36 months,13.18,429.02,C,10+ years,OWN,52000,Not Verified,debt_consolidation,26.1,1,Aug-02,3,18,0,13312,40,26,0,0,1,0,93267,33100,0
350662,12000, 60 months,16.29,293.67,D,6 years,RENT,95000,Source Verified,debt_consolidation,26.49,0,Apr-04,0,18,0,34404,60.1,28,0,0,0,0,80322,57200,0
767529,10000, 36 months,12.29,333.53,C,1 year,MORTGAGE,30000,Source Verified,debt_consolidation,23.08,0,May-96,2,7,0,4356,38.2,21,0,0,0,0,10535,55400,0
136221,14000, 36 months,12.12,465.81,B,4 years,RENT,86000,Not Verified,debt_consolidation,14.71,0,Dec-04,0,9,0,4005,31,17,0,0,0,0,34286,12900,0
356475,6000, 36 months,13.35,203.18,C,4 years,OWN,40000,Not Verified,debt_consolidation,18.12,0,Feb-05,0,16,0,8141,55,23,0,0,0,0,45473,14800,0
120336,25000, 60 months,10.64,539.09,B,4 years,MORTGAGE,117000,Verified,house,13.12,0,Mar-95,1,11,0,37373,32.9,31,0,0,0,0,360693,154800,0
72808,11200, 60 months,14.3,262.35,C,10+ years,MORTGAGE,84000,Verified,debt_consolidation,32.64,1,Oct-90,0,8,0,9811,48.8,44,0,0,0,0,280871,20100,0
97706,9600, 36 months,9.71,308.46,B,n/a,MORTGAGE,39000,Verified,debt_consolidation,24.82,0,Jul-93,1,7,0,6722,44.5,26,0,0,0,0,72337,15100,0
176434,17000, 36 months,12.12,565.62,B,3 years,MORTGAGE,40000,Verified,debt_consolidation,11.37,0,Nov-93,0,5,1,8682,63.8,23,0,0,0,0,148094,13600,0
96020,4200, 36 months,10.64,136.79,B,4 years,RENT,14400,Verified,other,19.17,0,Jun-95,0,13,0,7424,11.2,23,0,0,0,0,7424,66562,0
183187,5000, 36 months,10.16,161.72,B,6 years,RENT,54000,Not Verified,debt_consolidation,20.56,0,Feb-03,0,10,0,18470,69.2,18,0,0,0,0,48074,26700,0
413969,15000, 36 months,7.9,469.36,A,5 years,MORTGAGE,124000,Not Verified,debt_consolidation,16.12,1,May-03,0,19,0,31176,43.2,35,0,0,0,0,199993,72200,0
201404,13600, 36 months,17.27,486.71,C,10+ years,MORTGAGE,56000,Verified,debt_consolidation,31.78,0,Apr-05,2,14,0,22114,74.2,17,0,0,0,0,153090,29800,0
461923,2500, 36 months,21.48,94.81,E,< 1 year,RENT,95000,Source Verified,other,3.71,0,Sep-01,1,5,0,1767,65.4,19,0,0,0,0,26301,2700,0
306388,30000, 36 months,7.69,935.81,A,8 years,RENT,145000,Verified,debt_consolidation,6.73,1,Jan-75,0,14,0,40182,46.9,33,0,0,0,0,40182,85600,0
94806,16000, 36 months,9.71,514.1,B,< 1 year,MORTGAGE,70000,Not Verified,debt_consolidation,1.75,0,Dec-97,2,7,1,6049,42.9,17,0,0,0,0,183686,14100,0
446527,15000, 36 months,12.85,504.33,B,10+ years,RENT,93000,Source Verified,debt_consolidation,10.95,0,Aug-95,0,4,1,7403,96.1,10,0,0,0,0,28045,7700,0
866173,21000, 60 months,12.39,471.29,C,8 years,MORTGAGE,120000,Source Verified,debt_consolidation,28.84,2,Feb-02,0,19,0,13859,57.5,43,0,0,0,0,303692,24100,0
319813,30000, 60 months,20.2,798.16,E,5 years,MORTGAGE,90000,Source Verified,debt_consolidation,14.57,0,Mar-99,0,18,0,35735,67.7,30,0,0,0,0,249922,52800,0
411052,12000, 60 months,15.31,287.44,C,4 years,RENT,32000,Source Verified,credit_card,17.89,0,Mar-04,0,11,0,12053,77.8,18,0,0,0,0,20348,15500,0
174623,13000, 36 months,13.11,438.72,B,6 years,RENT,60000,Not Verified,credit_card,28.83,0,Aug-94,1,10,0,8327,65.1,54,0,0,0,0,53259,12800,0
